55091.467846949265	0.9639044643635968	0.00011288786443849952
55093.245531230816	1.0000457530710345	0.0001141102252744668
55093.26596429274	1.0002224039656173	0.0001142024078606034
55093.28639725444	1.0003013504411282	0.0001141959612121165
55093.306830416135	0.999905802500811	0.00011417681571312981
55093.32726347736	1.0001956535069734	0.00011416109995079756
55093.347696438126	1.0002215884028538	0.0001142463228489041
55093.36812949889	0.9998869793122285	0.00011423773728920225
55093.38856265942	1.0001642706518326	0.00011427378916123942
55093.40899561949	1.0002879752118061	0.00011426801110947494
55093.429428679556	1.0002002206584493	0.00011426439141357277
55093.44986183915	1.0002266448919876	0.00011427577401101718
55093.49072785789	1.0002149823444693	0.00011433119723909939
55093.51116101679	1.0002577993895552	0.00011425148315917784
55093.53159397546	1.0003053303874145	0.00011432048174263527
55093.5520270339	1.0001799947019134	0.00011425865524258731
55093.572460092095	1.000028789365553	0.00011432096935456259
55093.59289325007	1.000093545048978	0.00011432846900549378
55093.61332620781	1.0001180119318842	0.00011430046422599944
55093.633759265074	0.9998969128666884	0.00011435370217486137
55093.65419242235	0.999830933839118	0.00011431285345788277
55093.67462537916	1.0001340622070707	0.00011433468381395391
55093.695058435726	1.0001659670223804	0.00011433000513263904
55093.7154913923	0.9999694163963673	0.00011434104819662485
55093.73592454841	1.0002933579260453	0.0001143702390996111
55093.75635760428	1.0001572568120658	0.00011438613584673848
55093.776790659926	1.0000286262530003	0.00011437398443785038
55093.79722371534	1.0000798435945504	0.00011436703671575715
55093.81765677051	0.9999051500506002	0.00011437408315682953
55093.83808972522	0.9998761160162182	0.00011436492024067387
55093.858522779934	0.9996838063165752	0.00011436270654235353
55093.89938898842	0.9998450430749273	0.00011440010906951453
55093.9198219422	0.9999229293188454	0.00011442024774126113
55093.94025509598	0.9998735877716511	0.00011439458080668213
55093.960688049294	1.0001291035854685	0.00011439371327625929
55093.98112110238	0.9997945597398641	0.00011438096955349628
55094.00155425522	0.999978387586766	0.00011439704130245035
55094.02198720784	1.0000852263087898	0.00011441834814878355
55094.04242026022	0.9999123270029193	0.0001144385301970513
55094.06285331237	0.999735839220889	0.00011440083300869496
55094.08328636405	0.9998142148024651	0.00011440023471185164
55094.10371941574	0.9998934711918261	0.00011438915126282887
55094.144585618174	0.9998063038436591	0.00011439299083282098
55094.16501856893	0.9999428290502757	0.00011440749803552969
55094.185451619676	1.0000986015381121	0.00011442442983619604
55094.22631772002	1.0000099498657151	0.000114375801764512
55094.246750769846	0.9998341960901722	0.0001143514660404094
55094.26718371943	0.9998607834362636	0.00011436237149612127
55094.28761686879	0.9998650243626339	0.0001143626467126692
55094.308049917905	0.999801247354525	0.00011439952423435017
55094.328482966564	0.9994306556347721	0.00011438224093428838
55094.34891591522	0.9997917868264679	0.0001143698262747892
55094.36934906342	0.9998175586097957	0.0001144195596998913
55094.389782111604	0.9999266809075575	0.00011435097394125577
55094.41021505933	1.0000299311534218	0.00011440569417054705
55094.43064820705	0.999831667845605	0.00011438017681017888
55094.451081254316	0.9998898174706456	0.0001144198289334708
55094.49194734814	0.9995365156814797	0.00011437799302670071
55094.5123803947	0.9996855026871234	0.0001143974122464932
55094.53281334103	0.9998097292072659	0.00011436827070299654
